cluster_2	new_type	feature	cluster	type
3	Unknown	sanitation education	1	education
3	Unknown	salons education centers counters	1	education
3	Unknown	serves as educational	1	education
3	Unknown	store associates to educate	1	education
3	Unknown	salons education centers	1	education
3	Unknown	sanitation advice education and	1	education
3	Unknown	salons education	1	education
3	Unknown	store resource educate	1	education
3	Unknown	store resource educate store	1	education
3	Unknown	secondary education university preferred	1	education
3	Unknown	ongoing education to patient	1	education
3	Unknown	your qualifications on education	1	education
3	Unknown	nurse educators prostate cancer	1	education
3	Unknown	1938 to inspire educate	1	education
3	Unknown	licensure education and	1	education
3	Unknown	licensure education	1	education
3	Unknown	note education must be	1	education
3	Unknown	note education must	1	education
3	Unknown	note education	1	education
3	Unknown	notch benefits educational	1	education
3	Unknown	wk minimum education not	1	education
3	Unknown	on educating guests about	1	education
3	Unknown	lieu of education 50	1	education
3	Unknown	on educating guests	1	education
3	Unknown	on educating and promoting	1	education
3	Unknown	on educating and	1	education
3	Unknown	19 education hs	1	education
3	Unknown	on education student status	1	education
3	Unknown	access to ongoing education	1	education
3	Unknown	wine education fulfillment of	1	education
3	Unknown	lieu of education	1	education
3	Unknown	listed education	1	education
3	Unknown	wine education fulfillment	1	education
3	Unknown	no education	1	education
3	Unknown	none education	1	education
3	Unknown	nursing education	1	education
3	Unknown	nursing education ccne in	1	education
3	Unknown	nursing education ccne	1	education
3	Unknown	new staff of education	1	education
3	Unknown	adaptive education	1	education
3	Unknown	adaptive education technology	1	education
3	Unknown	nurse educators prostate	1	education
3	Unknown	listed education and	1	education
3	Unknown	nurse educators and pharmacy	1	education
3	Unknown	nurse educators and	1	education
3	Unknown	materials education master	1	education
3	Unknown	materials education	1	education
3	Unknown	mcgraw hill school education	1	education
3	Unknown	lines qualifications education	1	education
3	Unknown	listed education and or	1	education
3	Unknown	wine education	1	education
3	Unknown	with apple education you	1	education
3	Unknown	of secondary education	1	education
3	Unknown	park education preferred	1	education
3	Unknown	parts education	1	education
3	Unknown	_and preferred_qualifications education	1	education
3	Unknown	parts education entry	1	education
3	Unknown	participates in ongoing education	1	education
3	Unknown	participate in educational and	1	education
3	Unknown	participate in continuing education	1	education
3	Unknown	participate in educational	1	education
3	Unknown	park education	1	education
3	Unknown	ongoing education opportunities	1	education
3	Unknown	_and preferred_qualifications education and	1	education
3	Unknown	pairings wine education fulfillment	1	education
3	Unknown	ongoing education opportunities and	1	education
3	Unknown	opportunities qualifications education	1	education
3	Unknown	your skills education and	1	education
3	Unknown	your skills education	1	education
3	Unknown	of secondary education or	1	education
3	Unknown	ongoing education courses as	1	education
3	Unknown	pairings wine education	1	education
3	Unknown	with apple education	1	education
3	Unknown	2014 mcgraw hill education	1	education
3	Unknown	widest selection of educational	1	education
3	Unknown	opening id education hs	1	education
3	Unknown	online continuing education	1	education
3	Unknown	opening id education	1	education
3	Unknown	opening id 19 education	1	education
3	Unknown	open ended questions educate	1	education
3	Unknown	you demonstrate and educate	1	education
3	Unknown	strong educational background and	1	education
3	Unknown	online continuing education via	1	education
3	Unknown	strong educational background	1	education
3	Unknown	strong educational	1	education
3	Unknown	support educates	1	education
3	Unknown	will educate	1	education
3	Unknown	on social work education	1	education
3	Unknown	on prior education	1	education
3	Unknown	on education student	1	education
3	Unknown	minimum educational	1	education
3	Unknown	relationships by educating and	1	education
3	Unknown	well as educate	1	education
3	Unknown	education opportunities	1	education
3	Unknown	education gs 03 six	1	education
3	Unknown	education gs 04	1	education
3	Unknown	education gs 04 applicants	1	education
3	Unknown	education http	1	education
3	Unknown	education http www2	1	education
3	Unknown	education four	1	education
3	Unknown	education growth	1	education
3	Unknown	education months of	1	education
3	Unknown	education growth and success	1	education
3	Unknown	education motivation	1	education
3	Unknown	education motivation recognition	1	education
3	Unknown	education motivation recognition teamwork	1	education
3	Unknown	education months	1	education
3	Unknown	education is the adaptive	1	education
3	Unknown	education job	1	education
3	Unknown	education job type	1	education
3	Unknown	education gs 03	1	education
3	Unknown	education is digital learning	1	education
3	Unknown	education minimum month	1	education
3	Unknown	validation education	1	education
3	Unknown	education degreecbtwc	1	education
3	Unknown	education degreecbtwc 04 14	1	education
3	Unknown	education education completed in	1	education
3	Unknown	education development ged diploma	1	education
3	Unknown	education division	1	education
3	Unknown	education division of	1	education
3	Unknown	education division of mcgraw	1	education
3	Unknown	education growth and	1	education
3	Unknown	education is digital	1	education
3	Unknown	education fulfillment	1	education
3	Unknown	education degreecbtwc 04	1	education
3	Unknown	education hvac	1	education
3	Unknown	education http www2 ed	1	education
3	Unknown	educating exciting and assisting	1	education
3	Unknown	educating guests	1	education
3	Unknown	education is an eoe	1	education
3	Unknown	education job type experienced	1	education
3	Unknown	education minimum month of	1	education
3	Unknown	education opportunities and	1	education
3	Unknown	education hs diploma	1	education
3	Unknown	education if you	1	education
3	Unknown	education extensive knowledge	1	education
3	Unknown	and punctualityqualifications education	1	education
3	Unknown	education local resource	1	education
3	Unknown	excel qualifications education	1	education
3	Unknown	needed education skills	1	education
3	Unknown	online educational opportunities	1	education
3	Unknown	education to learn	1	education
3	Unknown	education general research	1	education
3	Unknown	and educational needs	1	education
3	Unknown	on your education	1	education
3	Unknown	many ongoing education	1	education
3	Unknown	resources to educate	1	education
3	Unknown	education special knowledge	1	education
3	Unknown	education social work	1	education
3	Unknown	education research and	1	education
3	Unknown	education foodservice we	1	education
3	Unknown	education through our	1	education
3	Unknown	education or formal	1	education
3	Unknown	education is the	1	education
3	Unknown	education months of specialized	1	education
3	Unknown	education of the company	1	education
3	Unknown	education fulfillment of closing	1	education
3	Unknown	education on growmark	1	education
3	Unknown	education fulfillment of	1	education
3	Unknown	education in marketing	1	education
3	Unknown	education cswe current state	1	education
3	Unknown	education education completed	1	education
3	Unknown	education successful completion	1	education
3	Unknown	education or up	1	education
3	Unknown	education or up to	1	education
3	Unknown	education physical	1	education
3	Unknown	education preferred ability	1	education
3	Unknown	education preferred ability to	1	education
3	Unknown	education on growmark policies	1	education
3	Unknown	education see http	1	education
3	Unknown	education 50	1	education
3	Unknown	and professional skills education	1	education
3	Unknown	education is an	1	education
3	Unknown	our education	1	education
3	Unknown	education courses	1	education
3	Unknown	education extensive	1	education
3	Unknown	education as	1	education
3	Unknown	education less	1	education
3	Unknown	educational institution	1	education
3	Unknown	education we	1	education
3	Unknown	education successful	1	education
3	Unknown	educating guests about	1	education
3	Unknown	education certification	1	education
3	Unknown	education academic	1	education
3	Unknown	education 50 75 travel	1	education
3	Unknown	education needs of independent	1	education
3	Unknown	education not indicated	1	education
3	Unknown	education of	1	education
3	Unknown	education equivalent to diploma	1	education
3	Unknown	education of the	1	education
3	Unknown	educating them	1	education
3	Unknown	automotive education	1	education
3	Unknown	educating exciting	1	education
3	Unknown	equivalent educational background	1	education
3	Unknown	educational and	1	education
3	Unknown	education minimum	1	education
3	Unknown	system education	1	education
3	Unknown	of education beyond	1	education
3	Unknown	mcgraw hill education	1	education
3	Unknown	or equivalent educational background	1	education
3	Unknown	of education beyond the	1	education
3	Unknown	secondary education in	1	education
3	Unknown	lingual education or	1	education
3	Unknown	education in administration	1	education
3	Unknown	and education to	1	education
3	Unknown	education beyond the	1	education
3	Unknown	education may	1	education
3	Unknown	education see	1	education
3	Unknown	talented automotive education	1	education
3	Unknown	ongoing education courses	1	education
3	Unknown	education must have at	1	education
3	Unknown	education in marketing communications	1	education
3	Unknown	education qualifications	1	education
3	Unknown	education technology leader with	1	education
3	Unknown	education etc	1	education
3	Unknown	education in order	1	education
3	Unknown	education not indicated apply	1	education
3	Unknown	education must have	1	education
3	Unknown	education must lead	1	education
3	Unknown	education opportunities and shares	1	education
3	Unknown	education technology	1	education
3	Unknown	education the	1	education
3	Unknown	and put your education	1	education
3	Unknown	education regarding	1	education
3	Unknown	education regarding adequacy	1	education
3	Unknown	education qualifications and	1	education
3	Unknown	education preferred other information	1	education
3	Unknown	education preferred work	1	education
3	Unknown	education technology leader	1	education
3	Unknown	education techniques in depth	1	education
3	Unknown	education etc above work	1	education
3	Unknown	education etc above	1	education
3	Unknown	education in an accredited	1	education
3	Unknown	education not	1	education
3	Unknown	education equivalent	1	education
3	Unknown	education equivalent to	1	education
3	Unknown	education consulting legal	1	education
3	Unknown	education consulting	1	education
3	Unknown	education consultant ec is	1	education
3	Unknown	emphasis on educating	1	education
3	Unknown	emphasis on educating and	1	education
3	Unknown	education needs of agencies	1	education
3	Unknown	education examples of general	1	education
3	Unknown	employees education	1	education
3	Unknown	education must lead to	1	education
3	Unknown	education or equivalent is	1	education
3	Unknown	education must demonstrate	1	education
3	Unknown	education must demonstrate the	1	education
3	Unknown	education examples	1	education
3	Unknown	education examples of	1	education
3	Unknown	responsible for educating	1	education
3	Unknown	education in an	1	education
3	Unknown	education needs of	1	education
3	Unknown	while educating them on	1	education
3	Unknown	not limited to education	1	education
3	Unknown	regular education	1	education
3	Unknown	to education	1	education
3	Unknown	this education	1	education
3	Unknown	the education	1	education
3	Unknown	standards education	1	education
3	Unknown	appropriate education may be	1	education
3	Unknown	lingual education	1	education
3	Unknown	rfp templates educate and	1	education
3	Unknown	also educate	1	education
3	Unknown	employee assistance and educational	1	education
3	Unknown	templates educate	1	education
3	Unknown	appropriate education	1	education
3	Unknown	educate our	1	education
3	Unknown	and educational assistance	1	education
3	Unknown	participating in educational	1	education
3	Unknown	our talented automotive education	1	education
3	Unknown	are using education to	1	education
3	Unknown	education less than	1	education
3	Unknown	education research	1	education
3	Unknown	educating our guests	1	education
3	Unknown	perform educational seminars	1	education
3	Unknown	of educational institutions	1	education
3	Unknown	education bachelors job	1	education
3	Unknown	education brings fresh	1	education
3	Unknown	diabetes educators and	1	education
3	Unknown	patient education	1	education
3	Unknown	our education and	1	education
3	Unknown	bi lingual education or	1	education
3	Unknown	store associate appropriate education	1	education
3	Unknown	outlines rfp templates educate	1	education
3	Unknown	participating in educational opportunities	1	education
3	Unknown	our education and development	1	education
3	Unknown	by participating in educational	1	education
3	Unknown	staff qualification standards education	1	education
3	Unknown	of education see http	1	education
3	Unknown	in educational opportunities	1	education
3	Unknown	assistance and educational	1	education
3	Unknown	education certification certificate	1	education
3	Unknown	education determine case	1	education
3	Unknown	education industry	1	education
3	Unknown	education local	1	education
3	Unknown	education on	1	education
3	Unknown	educational institutions	1	education
3	Unknown	education allowance	1	education
3	Unknown	for educating	1	education
3	Unknown	eldercare education	1	education
3	Unknown	education needs	1	education
3	Unknown	educates the	1	education
3	Unknown	education if	1	education
3	Unknown	education ba	1	education
3	Unknown	foreign education	1	education
3	Unknown	educational rehabilitation	1	education
3	Unknown	education foodservice	1	education
3	Unknown	education through	1	education
3	Unknown	usa education	1	education
3	Unknown	educational needs	1	education
3	Unknown	education determine	1	education
3	Unknown	education may be	1	education
3	Unknown	educational workshops classes or	1	education
3	Unknown	this education must	1	education
3	Unknown	time regular education	1	education
3	Unknown	they also educate	1	education
3	Unknown	attending educational workshops classes	1	education
3	Unknown	educational opportunities reading professional	1	education
3	Unknown	educating them on the	1	education
3	Unknown	in educational opportunities reading	1	education
3	Unknown	this education must be	1	education
3	Unknown	perform educational	1	education
3	Unknown	they also educate and	1	education
3	Unknown	associate appropriate education may	1	education
3	Unknown	assistance and educational assistance	1	education
3	Unknown	attending educational workshops reviewing	1	education
3	Unknown	you are using education	1	education
3	Unknown	qualifications bi lingual education	1	education
3	Unknown	education special	1	education
3	Unknown	educating others they	1	education
3	Unknown	as educate	1	education
3	Unknown	and education gs	1	education
3	Unknown	weekends education	1	education
3	Unknown	physicians educators	1	education
3	Unknown	organization pioneer education	1	education
3	Unknown	pounds education	1	education
3	Unknown	personalized advice educate	1	education
3	Unknown	interest foodservice education	1	education
3	Unknown	physician diabetes educators	1	education
3	Unknown	physicians educators and	1	education
3	Unknown	pioneer education	1	education
3	Unknown	education social	1	education
3	Unknown	on educating	1	education
3	Unknown	on education	1	education
3	Unknown	needed education	1	education
3	Unknown	educating others	1	education
3	Unknown	educating our	1	education
3	Unknown	as education	1	education
3	Unknown	214 education	1	education
3	Unknown	self education	1	education
3	Unknown	verification education	1	education
3	Unknown	punctualityqualifications education	1	education
3	Unknown	diabetes educators	1	education
3	Unknown	and education education	1	education
3	Unknown	education development ged	1	education
3	Unknown	education education associate	1	education
3	Unknown	and education successful	1	education
3	Unknown	to educating	1	education
3	Unknown	college education	1	education
3	Unknown	adoption education	1	education
3	Unknown	nurse educators	1	education
3	Unknown	necessary education	1	education
3	Unknown	interaction education	1	education
3	Unknown	developments education	1	education
3	Unknown	planning education	1	education
3	Unknown	of educating	1	education
3	Unknown	documents education	1	education
3	Unknown	competencies education	1	education
3	Unknown	your educational	1	education
3	Unknown	english plus education	1	education
3	Unknown	online educational	1	education
3	Unknown	dd 214 education	1	education
3	Unknown	school education special	1	education
3	Unknown	great contests education	1	education
3	Unknown	developments education and	1	education
3	Unknown	self education determine	1	education
3	Unknown	educate clients on	1	education
3	Unknown	advice educate consumers	1	education
3	Unknown	documents education certification	1	education
3	Unknown	education bachelor of	1	education
3	Unknown	secondary education preferred	1	education
3	Unknown	contests education allowance	1	education
3	Unknown	education as needed	1	education
3	Unknown	offer online educational	1	education
3	Unknown	skills qualifications education	1	education
3	Unknown	education and relevant	1	education
3	Unknown	and education general	1	education
3	Unknown	education allowance full	1	education
3	Unknown	education courses for	1	education
3	Unknown	talent and education	1	education
3	Unknown	ny usa education	1	education
3	Unknown	committed to educating	1	education
3	Unknown	member self education	1	education
3	Unknown	if using education	1	education
3	Unknown	and educating our	1	education
3	Unknown	to educating others	1	education
3	Unknown	skills education or	1	education
3	Unknown	sin validation education	1	education
3	Unknown	educate consumers on	1	education
3	Unknown	preferred competencies education	1	education
3	Unknown	hours education associate	1	education
3	Unknown	your education through	1	education
3	Unknown	your education and	1	education
3	Unknown	wk minimum education	1	education
3	Unknown	benefits continuing education	1	education
3	Unknown	as needed education	1	education
3	Unknown	technical and educational	1	education
3	Unknown	competencies education and	1	education
2	Unknown	this position education and	1	education
2	Unknown	position education and	1	education
2	Unknown	position duties responsibilities educate	1	education
2	Unknown	with positive education	1	education
2	Unknown	with positive education requirement	1	education
2	Unknown	position qualifications education	1	education
2	Unknown	position qualifications education bachelor	1	education
2	Unknown	this position education	1	education
2	Unknown	education work ethic positive	1	education
2	Unknown	position education	1	education
2	Unknown	dismemberment position qualificationsa education	1	education
2	Unknown	create positive and educational	1	education
2	Unknown	requested position qualifications education	1	education
2	Unknown	position education and or	1	education
2	Unknown	position educational requirement	1	education
2	Unknown	position educational requirement attracting	1	education
2	Unknown	in this position education	1	education
2	Unknown	position educational	1	education
2	Unknown	satisfying this position educational	1	education
2	Unknown	position is to educate	1	education
2	Unknown	etc position qualifications education	1	education
2	Unknown	positive education	1	education
2	Unknown	positive education requirement	1	education
2	Unknown	positive education requirement therefore	1	education
2	Unknown	this position educational	1	education
2	Unknown	this position educational requirement	1	education
2	Unknown	positions with positive education	1	education
2	Unknown	positive and educational guest	1	education
2	Unknown	positive attitude minimum education	1	education
2	Unknown	position qualificationsa education skills	1	education
2	Unknown	position has an education	1	education
2	Unknown	position qualificationsa education	1	education
2	Unknown	positive and educational	1	education
1	Unknown	level entry education hs	1	education
1	Unknown	level education in an	1	education
1	Unknown	level entry education	1	education
1	Unknown	level experienced education hs	1	education
1	Unknown	level experienced education	1	education
1	Unknown	education level must be	1	education
1	Unknown	level education	1	education
1	Unknown	education level must	1	education
1	Unknown	education level high	1	education
1	Unknown	education entry level automotive	1	education
1	Unknown	education level and	1	education
1	Unknown	certification education level none	1	education
1	Unknown	level education in	1	education
1	Unknown	organization pioneer education level	1	education
1	Unknown	level of secondary education	1	education
1	Unknown	level sales education	1	education
1	Unknown	certification education level	1	education
1	Unknown	usa education level bachelor	1	education
1	Unknown	educational level high	1	education
1	Unknown	pioneer education level bachelor	1	education
1	Unknown	equivalent education level	1	education
1	Unknown	or equivalent education level	1	education
1	Unknown	floor minimum educational level	1	education
1	Unknown	ny usa education level	1	education
1	Unknown	minimum educational level high	1	education
1	Unknown	education level bachelor	1	education
1	Unknown	education bachelor level	1	education
1	Unknown	education entry level	1	education
1	Unknown	level sales education entry	1	education
1	Unknown	pioneer education level	1	education
1	Unknown	timesminimum requirements education level	1	education
1	Unknown	usa education level	1	education
1	Unknown	job level entry education	1	education
1	Unknown	equivalent education level high	1	education
1	Unknown	equivalent education level none	1	education
1	Unknown	graduate level education	1	education
1	Unknown	graduate level education in	1	education
1	Unknown	minimum education bachelor level	1	education
1	Unknown	level of formal education	1	education
1	Unknown	education level	1	education
1	Unknown	entry level sales education	1	education
1	Unknown	prior education level and	1	education
1	Unknown	prior education level	1	education
1	Unknown	job level experienced education	1	education
1	Unknown	of graduate level education	1	education
1	Unknown	requirements education level must	1	education
1	Unknown	parts education entry level	1	education
1	Unknown	educational level	1	education
1	Unknown	education level none required	1	education
1	Unknown	safety certification education level	1	education
1	Unknown	education level none	1	education
1	Unknown	requirements education level	1	education
1	Unknown	yrs education level	1	education
1	Unknown	on prior education level	1	education
1	Unknown	minimum educational level	1	education
1	Unknown	sales education entry level	1	education
1	Unknown	yrs education level bachelor	1	education
0	customer	barriers educate customers	1	education
0	customer	educate customers about officemax	1	education
0	customer	resources to educate customers	1	education
0	customer	provide additional customer education	1	education
0	customer	every customer interaction education	1	education
0	customer	customer education as needed	1	education
0	customer	educates the customer on	1	education
0	customer	educate customers track	1	education
0	customer	educate customers respond	1	education
0	customer	educate customers on options	1	education
0	customer	educate customers and store	1	education
0	customer	to educate customers and	1	education
0	customer	educate customers respond to	1	education
0	customer	educate customers about	1	education
0	customer	educates and assists customers	1	education
0	customer	educating and engaging customers	1	education
0	customer	educate and enroll customers	1	education
0	customer	desk while educating customers	1	education
0	customer	educate the customer up	1	education
0	customer	educating customers on rogers	1	education
0	customer	educating and outfitting customers	1	education
0	customer	educate the customer	1	education
0	customer	educates the customer	1	education
0	customer	customers feel welcome education	1	education
0	customer	barriers educate customers and	1	education
0	customer	front of customer educating	1	education
0	customer	customer selection qualifications education	1	education
0	customer	customer educating and energizing	1	education
0	customer	consultant will educate customers	1	education
0	customer	pnc capabilities educating customers	1	education
0	customer	educating customers whenever possible	1	education
0	customer	new customers education	1	education
0	customer	customers education training	1	education
0	customer	educating customers whenever	1	education
0	customer	capabilities educating customers	1	education
0	customer	educating and energizing customers	1	education
0	customer	customer educating and	1	education
0	customer	of customer educating	1	education
0	customer	educates our customers	1	education
0	customer	educate customers on the	1	education
0	customer	new customers education training	1	education
0	customer	and new customers education	1	education
0	customer	educates our customers on	1	education
0	customer	educators and pharmacy customers	1	education
0	customer	customers education	1	education
0	customer	educate and inform customer	1	education
0	customer	and educate customers on	1	education
0	customer	additional customer education as	1	education
0	customer	educating customers on the	1	education
0	customer	educate customers and assist	1	education
0	customer	knowledge to educate customers	1	education
0	customer	capabilities educating customers whenever	1	education
0	customer	educate customers and	1	education
0	customer	educating customers	1	education
0	customer	educate our customers on	1	education
0	customer	assist and educate customers	1	education
0	customer	educate customers track store	1	education
0	customer	blender recipes educate customers	1	education
0	customer	educate our customers	1	education
0	customer	engaging manner educate customers	1	education
0	customer	educate customers on selecting	1	education
0	customer	manner educate customers	1	education
0	customer	customer educating	1	education
0	customer	manner educate customers on	1	education
0	customer	by educating customers	1	education
0	customer	recipes educate customers	1	education
0	customer	educate and engage customers	1	education
0	customer	educating customers about office	1	education
0	customer	educate customers	1	education
0	customer	educate customers on	1	education
0	customer	by educating customers about	1	education
0	customer	educating customers about	1	education
0	customer	in educating customers on	1	education
0	customer	in educating customers	1	education
0	customer	and educates the customer	1	education
0	customer	and educate the customer	1	education
0	customer	questions educate our customers	1	education
0	customer	recipes educate customers respond	1	education
0	customer	educating customers on	1	education
0	customer	products and educating customers	1	education
0	customer	and educating customers	1	education
0	customer	educating customers any	1	education
0	customer	to educate customers	1	education
0	customer	additional customer education	1	education
0	customer	and educate customers	1	education
0	customer	customer interaction education	1	education
0	customer	customer education as	1	education
0	customer	customer interaction required education	1	education
0	customer	and educating customers any	1	education
0	customer	educating customers any mountain	1	education
0	customer	customer education	1	education
0	customer	demonstrate and educate customers	1	education
0	customer	of customer educating and	1	education
0	customer	accountability in educating customers	1	education
0	customer	while educating customers on	1	education
0	customer	while educating customers	1	education
0	customer	will educate customers	1	education
0	customer	will educate customers on	1	education
0	customer	to educate customers about	1	education
0	customer	products to educate customers	1	education
0	customer	potential barriers educate customers	1	education
0	customer	to educate customers track	1	education
0	customer	education to our customers	1	education
